#
# ABINIT package : DOS file  
#
# nsppol = 2, nkpt = 1734, nband(1)=  22
# Tetrahedron method
# For identification : eigen(1:3)=  -3.090  -3.088  -1.747
#
# Fermi energy :       0.43796871
#
# The DOS (in electrons/Hartree/cell) and integrated DOS (in electrons/cell) are computed,
# at  8801 energies (in Hartree) covering the interval 
# between   -3.1000 and    1.3000 Hartree by steps of  0.00050 Hartree.
#
#                Spin-dn DOS
# energy(Ha)     DOS  integrated DOS
   -3.01700     0.0044     2.0000
   -3.01650     0.0036     2.0000
   -3.01600     0.0029     2.0000
   -3.01550     0.0023     2.0000
   -3.01500     0.0018     2.0000
   -3.01450     0.0014     2.0000
   -3.01400     0.0010     2.0000
   -3.01350     0.0007     2.0000
   -3.01300     0.0005     2.0000
   -3.01250     0.0004     2.0000
   -3.01200     0.0003     2.0000
   -3.01150     0.0002     2.0000
   -3.01100     0.0001     2.0000
   -3.01050     0.0001     2.0000
   -3.01000     0.0000     2.0000
   -3.00950     0.0000     2.0000
   -3.00900     0.0000     2.0000
   -3.00850     0.0000     2.0000
   -3.00800     0.0000     2.0000
   -3.00750     0.0000     2.0000
   -3.00700     0.0000     2.0000
   -3.00650     0.0000     2.0000
   -3.00600     0.0000     2.0000
   -3.00550     0.0000     2.0000
   -3.00500     0.0000     2.0000
   -3.00450     0.0000     2.0000
   -3.00400     0.0000     2.0000
   -3.00350     0.0000     2.0000
   -3.00300     0.0000     2.0000
   -3.00250     0.0000     2.0000
   -3.00200     0.0000     2.0000
   -3.00150     0.0000     2.0000
   -3.00100     0.0000     2.0000
   -3.00050     0.0000     2.0000
   -3.00000     0.0000     2.0000
   -2.99950     0.0000     2.0000
   -2.99900     0.0000     2.0000
   -2.99850     0.0000     2.0000
   -2.99800     0.0000     2.0000
   -2.99750     0.0000     2.0000
   -2.99700     0.0000     2.0000
   -2.99650     0.0000     2.0000
   -2.99600     0.0000     2.0000
   -2.99550     0.0000     2.0000
   -2.99500     0.0000     2.0000
   -2.99450     0.0000     2.0000
   -2.99400     0.0000     2.0000
   -2.99350     0.0000     2.0000
   -2.99300     0.0000     2.0000
   -2.99250     0.0000     2.0000
   -2.99200     0.0000     2.0000
   -2.99150     0.0000     2.0000
   -2.99100     0.0000     2.0000
   -2.99050     0.0000     2.0000
   -2.99000     0.0000     2.0000
   -2.98950     0.0000     2.0000
   -2.98900     0.0000     2.0000
   -2.98850     0.0000     2.0000
   -2.98800     0.0000     2.0000
   -2.98750     0.0000     2.0000
   -2.98700     0.0000     2.0000
   -2.98650     0.0000     2.0000
   -2.98600     0.0000     2.0000
   -2.98550     0.0000     2.0000
   -2.98500     0.0000     2.0000
   -2.98450     0.0000     2.0000
   -2.98400     0.0000     2.0000
   -2.98350     0.0000     2.0000
   -2.98300     0.0000     2.0000
   -2.98250     0.0000     2.0000
   -2.98200     0.0000     2.0000
   -2.98150     0.0000     2.0000
   -2.98100     0.0000     2.0000
   -2.98050     0.0000     2.0000
   -2.98000     0.0000     2.0000
   -2.97950     0.0000     2.0000
   -2.97900     0.0000     2.0000
   -2.97850     0.0000     2.0000
   -2.97800     0.0000     2.0000
   -2.97750     0.0000     2.0000
   -2.97700     0.0000     2.0000
   -2.97650     0.0000     2.0000
   -2.97600     0.0000     2.0000
   -2.97550     0.0000     2.0000
   -2.97500     0.0000     2.0000
   -2.97450     0.0000     2.0000
   -2.97400     0.0000     2.0000
   -2.97350     0.0000     2.0000
   -2.97300     0.0000     2.0000
   -2.97250     0.0000     2.0000
   -2.97200     0.0000     2.0000
   -2.97150     0.0000     2.0000
   -2.97100     0.0000     2.0000
   -2.97050     0.0000     2.0000
   -2.97000     0.0000     2.0000
   -2.96950     0.0000     2.0000
   -2.96900     0.0000     2.0000
   -2.96850     0.0000     2.0000
   -2.96800     0.0000     2.0000
   -2.96750     0.0000     2.0000
   -2.96700     0.0000     2.0000
   -2.96650     0.0000     2.0000
   -2.96600     0.0000     2.0000
   -2.96550     0.0000     2.0000
   -2.96500     0.0000     2.0000
   -2.96450     0.0000     2.0000
   -2.96400     0.0000     2.0000
   -2.96350     0.0000     2.0000
   -2.96300     0.0000     2.0000
   -2.96250     0.0000     2.0000
   -2.96200     0.0000     2.0000
   -2.96150     0.0000     2.0000
   -2.96100     0.0000     2.0000
   -2.96050     0.0000     2.0000
   -2.96000     0.0000     2.0000
   -2.95950     0.0000     2.0000
   -2.95900     0.0000     2.0000
   -2.95850     0.0000     2.0000
   -2.95800     0.0000     2.0000
   -2.95750     0.0000     2.0000
   -2.95700     0.0000     2.0000
   -2.95650     0.0000     2.0000
   -2.95600     0.0000     2.0000
   -2.95550     0.0000     2.0000
   -2.95500     0.0000     2.0000
   -2.95450     0.0000     2.0000
   -2.95400     0.0000     2.0000
   -2.95350     0.0000     2.0000
   -2.95300     0.0000     2.0000
   -2.95250     0.0000     2.0000
   -2.95200     0.0000     2.0000
   -2.95150     0.0000     2.0000
   -2.95100     0.0000     2.0000
   -2.95050     0.0000     2.0000
   -2.95000     0.0000     2.0000
   -2.94950     0.0000     2.0000
   -2.94900     0.0000     2.0000
   -2.94850     0.0000     2.0000
   -2.94800     0.0000     2.0000
   -2.94750     0.0000     2.0000
   -2.94700     0.0000     2.0000
   -2.94650     0.0000     2.0000
   -2.94600     0.0000     2.0000
   -2.94550     0.0000     2.0000
   -2.94500     0.0000     2.0000
   -2.94450     0.0000     2.0000
   -2.94400     0.0000     2.0000
   -2.94350     0.0000     2.0000
   -2.94300     0.0000     2.0000
   -2.94250     0.0000     2.0000
   -2.94200     0.0000     2.0000
   -2.94150     0.0000     2.0000
   -2.94100     0.0000     2.0000
   -2.94050     0.0000     2.0000
   -2.94000     0.0000     2.0000
   -2.93950     0.0000     2.0000
   -2.93900     0.0000     2.0000
   -2.93850     0.0000     2.0000
   -2.93800     0.0000     2.0000
   -2.93750     0.0000     2.0000
   -2.93700     0.0000     2.0000
   -2.93650     0.0000     2.0000
   -2.93600     0.0000     2.0000
   -2.93550     0.0000     2.0000
   -2.93500     0.0000     2.0000
   -2.93450     0.0000     2.0000
   -2.93400     0.0000     2.0000
   -2.93350     0.0000     2.0000
   -2.93300     0.0000     2.0000
   -2.93250     0.0000     2.0000
   -2.93200     0.0000     2.0000
   -2.93150     0.0000     2.0000
   -2.93100     0.0000     2.0000
   -2.93050     0.0000     2.0000
   -2.93000     0.0000     2.0000
   -2.92950     0.0000     2.0000
   -2.92900     0.0000     2.0000
   -2.92850     0.0000     2.0000
   -2.92800     0.0000     2.0000
   -2.92750     0.0000     2.0000
   -2.92700     0.0000     2.0000
   -2.92650     0.0000     2.0000
   -2.92600     0.0000     2.0000
   -2.92550     0.0000     2.0000
   -2.92500     0.0000     2.0000
   -2.92450     0.0000     2.0000
   -2.92400     0.0000     2.0000
   -2.92350     0.0000     2.0000
   -2.92300     0.0000     2.0000
   -2.92250     0.0000     2.0000
   -2.92200     0.0000     2.0000
   -2.92150     0.0000     2.0000
   -2.92100     0.0000     2.0000
   -2.92050     0.0000     2.0000
   -2.92000     0.0000     2.0000
   -2.91950     0.0000     2.0000
   -2.91900     0.0000     2.0000
   -2.91850     0.0000     2.0000
   -2.91800     0.0000     2.0000
   -2.91750     0.0000     2.0000
   -2.91700     0.0000     2.0000
   -2.91650     0.0000     2.0000
   -2.91600     0.0000     2.0000
   -2.91550     0.0000     2.0000
   -2.91500     0.0000     2.0000
   -2.91450     0.0000     2.0000
   -2.91400     0.0000     2.0000
   -2.91350     0.0000     2.0000
   -2.91300     0.0000     2.0000
   -2.91250     0.0000     2.0000
   -2.91200     0.0000     2.0000
   -2.91150     0.0000     2.0000
   -2.91100     0.0000     2.0000
   -2.91050     0.0000     2.0000
   -2.91000     0.0000     2.0000
   -2.90950     0.0000     2.0000
   -2.90900     0.0000     2.0000
   -2.90850     0.0000     2.0000
   -2.90800     0.0000     2.0000
   -2.90750     0.0000     2.0000
   -2.90700     0.0000     2.0000
   -2.90650     0.0000     2.0000
   -2.90600     0.0000     2.0000
   -2.90550     0.0000     2.0000
   -2.90500     0.0000     2.0000
   -2.90450     0.0000     2.0000
   -2.90400     0.0000     2.0000
   -2.90350     0.0000     2.0000
   -2.90300     0.0000     2.0000
   -2.90250     0.0000     2.0000
   -2.90200     0.0000     2.0000
   -2.90150     0.0000     2.0000
   -2.90100     0.0000     2.0000
   -2.90050     0.0000     2.0000
   -2.90000     0.0000     2.0000
   -2.89950     0.0000     2.0000
   -2.89900     0.0000     2.0000
   -2.89850     0.0000     2.0000
   -2.89800     0.0000     2.0000
   -2.89750     0.0000     2.0000
   -2.89700     0.0000     2.0000
   -2.89650     0.0000     2.0000
   -2.89600     0.0000     2.0000
   -2.89550     0.0000     2.0000
   -2.89500     0.0000     2.0000
   -2.89450     0.0000     2.0000
   -2.89400     0.0000     2.0000
   -2.89350     0.0000     2.0000
   -2.89300     0.0000     2.0000
   -2.89250     0.0000     2.0000
   -2.89200     0.0000     2.0000
   -2.89150     0.0000     2.0000
   -2.89100     0.0000     2.0000
   -2.89050     0.0000     2.0000
   -2.89000     0.0000     2.0000
   -2.88950     0.0000     2.0000
   -2.88900     0.0000     2.0000
   -2.88850     0.0000     2.0000
   -2.88800     0.0000     2.0000
   -2.88750     0.0000     2.0000
   -2.88700     0.0000     2.0000
   -2.88650     0.0000     2.0000
   -2.88600     0.0000     2.0000
   -2.88550     0.0000     2.0000
   -2.88500     0.0000     2.0000
   -2.88450     0.0000     2.0000
   -2.88400     0.0000     2.0000
   -2.88350     0.0000     2.0000
   -2.88300     0.0000     2.0000
   -2.88250     0.0000     2.0000
   -2.88200     0.0000     2.0000
   -2.88150     0.0000     2.0000
   -2.88100     0.0000     2.0000
   -2.88050     0.0000     2.0000
   -2.88000     0.0000     2.0000
   -2.87950     0.0000     2.0000
   -2.87900     0.0000     2.0000
   -2.87850     0.0000     2.0000
   -2.87800     0.0000     2.0000
   -2.87750     0.0000     2.0000
   -2.87700     0.0000     2.0000
   -2.87650     0.0000     2.0000
   -2.87600     0.0000     2.0000
   -2.87550     0.0000     2.0000
   -2.87500     0.0000     2.0000
   -2.87450     0.0000     2.0000
   -2.87400     0.0000     2.0000
   -2.87350     0.0000     2.0000
   -2.87300     0.0000     2.0000
   -2.87250     0.0000     2.0000
   -2.87200     0.0000     2.0000
   -2.87150     0.0000     2.0000
   -2.87100     0.0000     2.0000
   -2.87050     0.0000     2.0000
   -2.87000     0.0000     2.0000
   -2.86950     0.0000     2.0000
   -2.86900     0.0000     2.0000
   -2.86850     0.0000     2.0000
   -2.86800     0.0000     2.0000
   -2.86750     0.0000     2.0000
   -2.86700     0.0000     2.0000
   -2.86650     0.0000     2.0000
   -2.86600     0.0000     2.0000
   -2.86550     0.0000     2.0000
   -2.86500     0.0000     2.0000
   -2.86450     0.0000     2.0000
   -2.86400     0.0000     2.0000
   -2.86350     0.0000     2.0000
   -2.86300     0.0000     2.0000
   -2.86250     0.0000     2.0000
   -2.86200     0.0000     2.0000
   -2.86150     0.0000     2.0000
   -2.86100     0.0000     2.0000
   -2.86050     0.0000     2.0000
   -2.86000     0.0000     2.0000
   -2.85950     0.0000     2.0000
   -2.85900     0.0000     2.0000
   -2.85850     0.0000     2.0000
   -2.85800     0.0000     2.0000
   -2.85750     0.0000     2.0000
   -2.85700     0.0000     2.0000
   -2.85650     0.0000     2.0000
   -2.85600     0.0000     2.0000
   -2.85550     0.0000     2.0000
   -2.85500     0.0000     2.0000
   -2.85450     0.0000     2.0000
   -2.85400     0.0000     2.0000
   -2.85350     0.0000     2.0000
   -2.85300     0.0000     2.0000
   -2.85250     0.0000     2.0000
   -2.85200     0.0000     2.0000
   -2.85150     0.0000     2.0000
   -2.85100     0.0000     2.0000
   -2.85050     0.0000     2.0000
   -2.85000     0.0000     2.0000
   -2.84950     0.0000     2.0000
   -2.84900     0.0000     2.0000
   -2.84850     0.0000     2.0000
   -2.84800     0.0000     2.0000
   -2.84750     0.0000     2.0000
   -2.84700     0.0000     2.0000
   -2.84650     0.0000     2.0000
   -2.84600     0.0000     2.0000
   -2.84550     0.0000     2.0000
   -2.84500     0.0000     2.0000
   -2.84450     0.0000     2.0000
   -2.84400     0.0000     2.0000
   -2.84350     0.0000     2.0000
   -2.84300     0.0000     2.0000
   -2.84250     0.0000     2.0000
   -2.84200     0.0000     2.0000
   -2.84150     0.0000     2.0000
   -2.84100     0.0000     2.0000
   -2.84050     0.0000     2.0000
   -2.84000     0.0000     2.0000
   -2.83950     0.0000     2.0000
   -2.83900     0.0000     2.0000
   -2.83850     0.0000     2.0000
   -2.83800     0.0000     2.0000
   -2.83750     0.0000     2.0000
   -2.83700     0.0000     2.0000
   -2.83650     0.0000     2.0000
   -2.83600     0.0000     2.0000
   -2.83550     0.0000     2.0000
   -2.83500     0.0000     2.0000
   -2.83450     0.0000     2.0000
   -2.83400     0.0000     2.0000
   -2.83350     0.0000     2.0000
   -2.83300     0.0000     2.0000
   -2.83250     0.0000     2.0000
   -2.83200     0.0000     2.0000
   -2.83150     0.0000     2.0000
   -2.83100     0.0000     2.0000
   -2.83050     0.0000     2.0000
   -2.83000     0.0000     2.0000
   -2.82950     0.0000     2.0000
   -2.82900     0.0000     2.0000
   -2.82850     0.0000     2.0000
   -2.82800     0.0000     2.0000
   -2.82750     0.0000     2.0000
   -2.82700     0.0000     2.0000
   -2.82650     0.0000     2.0000
   -2.82600     0.0000     2.0000
   -2.82550     0.0000     2.0000
   -2.82500     0.0000     2.0000
   -2.82450     0.0000     2.0000
   -2.82400     0.0000     2.0000
   -2.82350     0.0000     2.0000
   -2.82300     0.0000     2.0000
   -2.82250     0.0000     2.0000
   -2.82200     0.0000     2.0000
   -2.82150     0.0000     2.0000
   -2.82100     0.0000     2.0000
   -2.82050     0.0000     2.0000
   -2.82000     0.0000     2.0000
   -2.81950     0.0000     2.0000
   -2.81900     0.0000     2.0000
   -2.81850     0.0000     2.0000
   -2.81800     0.0000     2.0000
   -2.81750     0.0000     2.0000
   -2.81700     0.0000     2.0000
   -2.81650     0.0000     2.0000
   -2.81600     0.0000     2.0000
   -2.81550     0.0000     2.0000
   -2.81500     0.0000     2.0000
   -2.81450     0.0000     2.0000
   -2.81400     0.0000     2.0000
   -2.81350     0.0000     2.0000
   -2.81300     0.0000     2.0000
   -2.81250     0.0000     2.0000
   -2.81200     0.0000     2.0000
   -2.81150     0.0000     2.0000
   -2.81100     0.0000     2.0000
   -2.81050     0.0000     2.0000
   -2.81000     0.0000     2.0000
   -2.80950     0.0000     2.0000
   -2.80900     0.0000     2.0000
   -2.80850     0.0000     2.0000
   -2.80800     0.0000     2.0000
   -2.80750     0.0000     2.0000
   -2.80700     0.0000     2.0000
   -2.80650     0.0000     2.0000
   -2.80600     0.0000     2.0000
   -2.80550     0.0000     2.0000
   -2.80500     0.0000     2.0000
   -2.80450     0.0000     2.0000
   -2.80400     0.0000     2.0000
   -2.80350     0.0000     2.0000
   -2.80300     0.0000     2.0000
   -2.80250     0.0000     2.0000
   -2.80200     0.0000     2.0000
   -2.80150     0.0000     2.0000
   -2.80100     0.0000     2.0000
   -2.80050     0.0000     2.0000
   -2.80000     0.0000     2.0000
   -2.79950     0.0000     2.0000
   -2.79900     0.0000     2.0000
   -2.79850     0.0000     2.0000
   -2.79800     0.0000     2.0000
   -2.79750     0.0000     2.0000
   -2.79700     0.0000     2.0000
   -2.79650     0.0000     2.0000
   -2.79600     0.0000     2.0000
   -2.79550     0.0000     2.0000
   -2.79500     0.0000     2.0000
   -2.79450     0.0000     2.0000
   -2.79400     0.0000     2.0000
   -2.79350     0.0000     2.0000
   -2.79300     0.0000     2.0000
   -2.79250     0.0000     2.0000
   -2.79200     0.0000     2.0000
   -2.79150     0.0000     2.0000
   -2.79100     0.0000     2.0000
   -2.79050     0.0000     2.0000
   -2.79000     0.0000     2.0000
   -2.78950     0.0000     2.0000
   -2.78900     0.0000     2.0000
   -2.78850     0.0000     2.0000
   -2.78800     0.0000     2.0000
   -2.78750     0.0000     2.0000
   -2.78700     0.0000     2.0000
   -2.78650     0.0000     2.0000
   -2.78600     0.0000     2.0000
   -2.78550     0.0000     2.0000
   -2.78500     0.0000     2.0000
   -2.78450     0.0000     2.0000
   -2.78400     0.0000     2.0000
   -2.78350     0.0000     2.0000
   -2.78300     0.0000     2.0000
   -2.78250     0.0000     2.0000
   -2.78200     0.0000     2.0000
   -2.78150     0.0000     2.0000
   -2.78100     0.0000     2.0000
   -2.78050     0.0000     2.0000
   -2.78000     0.0000     2.0000
   -2.77950     0.0000     2.0000
   -2.77900     0.0000     2.0000
   -2.77850     0.0000     2.0000
   -2.77800     0.0000     2.0000
   -2.77750     0.0000     2.0000
   -2.77700     0.0000     2.0000
   -2.77650     0.0000     2.0000
   -2.77600     0.0000     2.0000
   -2.77550     0.0000     2.0000
   -2.77500     0.0000     2.0000
   -2.77450     0.0000     2.0000
   -2.77400     0.0000     2.0000
   -2.77350     0.0000     2.0000
   -2.77300     0.0000     2.0000
   -2.77250     0.0000     2.0000
   -2.77200     0.0000     2.0000
   -2.77150     0.0000     2.0000
   -2.77100     0.0000     2.0000
   -2.77050     0.0000     2.0000
   -2.77000     0.0000     2.0000
   -2.76950     0.0000     2.0000
   -2.76900     0.0000     2.0000
   -2.76850     0.0000     2.0000
   -2.76800     0.0000     2.0000
   -2.76750     0.0000     2.0000
   -2.76700     0.0000     2.0000
   -2.76650     0.0000     2.0000
   -2.76600     0.0000     2.0000
   -2.76550     0.0000     2.0000
   -2.76500     0.0000     2.0000
   -2.76450     0.0000     2.0000
   -2.76400     0.0000     2.0000
   -2.76350     0.0000     2.0000
   -2.76300     0.0000     2.0000
   -2.76250     0.0000     2.0000
   -2.76200     0.0000     2.0000
   -2.76150     0.0000     2.0000
   -2.76100     0.0000     2.0000
   -2.76050     0.0000     2.0000
   -2.76000     0.0000     2.0000
   -2.75950     0.0000     2.0000
   -2.75900     0.0000     2.0000
   -2.75850     0.0000     2.0000
   -2.75800     0.0000     2.0000
   -2.75750     0.0000     2.0000
   -2.75700     0.0000     2.0000
   -2.75650     0.0000     2.0000
   -2.75600     0.0000     2.0000
   -2.75550     0.0000     2.0000
   -2.75500     0.0000     2.0000
   -2.75450     0.0000     2.0000
   -2.75400     0.0000     2.0000
   -2.75350     0.0000     2.0000
   -2.75300     0.0000     2.0000
   -2.75250     0.0000     2.0000
   -2.75200     0.0000     2.0000
   -2.75150     0.0000     2.0000
   -2.75100     0.0000     2.0000
   -2.75050     0.0000     2.0000
   -2.75000     0.0000     2.0000
   -2.74950     0.0000     2.0000
   -2.74900     0.0000     2.0000
   -2.74850     0.0000     2.0000
   -2.74800     0.0000     2.0000
   -2.74750     0.0000     2.0000
   -2.74700     0.0000     2.0000
   -2.74650     0.0000     2.0000
   -2.74600     0.0000     2.0000
   -2.74550     0.0000     2.0000
   -2.74500     0.0000     2.0000
   -2.74450     0.0000     2.0000
   -2.74400     0.0000     2.0000
   -2.74350     0.0000     2.0000
   -2.74300     0.0000     2.0000
   -2.74250     0.0000     2.0000
   -2.74200     0.0000     2.0000
   -2.74150     0.0000     2.0000
   -2.74100     0.0000     2.0000
   -2.74050     0.0000     2.0000
   -2.74000     0.0000     2.0000
   -2.73950     0.0000     2.0000
   -2.73900     0.0000     2.0000
   -2.73850     0.0000     2.0000
   -2.73800     0.0000     2.0000
   -2.73750     0.0000     2.0000
   -2.73700     0.0000     2.0000
   -2.73650     0.0000     2.0000
   -2.73600     0.0000     2.0000
   -2.73550     0.0000     2.0000
   -2.73500     0.0000     2.0000
   -2.73450     0.0000     2.0000
   -2.73400     0.0000     2.0000
   -2.73350     0.0000     2.0000
   -2.73300     0.0000     2.0000
   -2.73250     0.0000     2.0000
   -2.73200     0.0000     2.0000
   -2.73150     0.0000     2.0000
   -2.73100     0.0000     2.0000
   -2.73050     0.0000     2.0000
   -2.73000     0.0000     2.0000
   -2.72950     0.0000     2.0000
   -2.72900     0.0000     2.0000
   -2.72850     0.0000     2.0000
   -2.72800     0.0000     2.0000
   -2.72750     0.0000     2.0000
   -2.72700     0.0000     2.0000
   -2.72650     0.0000     2.0000
   -2.72600     0.0000     2.0000
   -2.72550     0.0000     2.0000
   -2.72500     0.0000     2.0000
   -2.72450     0.0000     2.0000
   -2.72400     0.0000     2.0000
   -2.72350     0.0000     2.0000
   -2.72300     0.0000     2.0000
   -2.72250     0.0000     2.0000
   -2.72200     0.0000     2.0000
   -2.72150     0.0000     2.0000
   -2.72100     0.0000     2.0000
   -2.72050     0.0000     2.0000
   -2.72000     0.0000     2.0000
   -2.71950     0.0000     2.0000
   -2.71900     0.0000     2.0000
   -2.71850     0.0000     2.0000
   -2.71800     0.0000     2.0000
   -2.71750     0.0000     2.0000
   -2.71700     0.0000     2.0000
   -2.71650     0.0000     2.0000
   -2.71600     0.0000     2.0000
   -2.71550     0.0000     2.0000
   -2.71500     0.0000     2.0000
   -2.71450     0.0000     2.0000
   -2.71400     0.0000     2.0000
   -2.71350     0.0000     2.0000
   -2.71300     0.0000     2.0000
   -2.71250     0.0000     2.0000
   -2.71200     0.0000     2.0000
   -2.71150     0.0000     2.0000
   -2.71100     0.0000     2.0000
   -2.71050     0.0000     2.0000
   -2.71000     0.0000     2.0000
   -2.70950     0.0000     2.0000
   -2.70900     0.0000     2.0000
   -2.70850     0.0000     2.0000
   -2.70800     0.0000     2.0000
   -2.70750     0.0000     2.0000
   -2.70700     0.0000     2.0000
   -2.70650     0.0000     2.0000
   -2.70600     0.0000     2.0000
   -2.70550     0.0000     2.0000
   -2.70500     0.0000     2.0000
   -2.70450     0.0000     2.0000
   -2.70400     0.0000     2.0000
   -2.70350     0.0000     2.0000
   -2.70300     0.0000     2.0000
